,customer_id,transaction_date,amount
14524,C00941,2025-09-20,286.05
14525,C00941,2025-10-05,212.14
14526,C00941,2025-10-16,81.44
14527,C00941,2025-10-20,55.19
14528,C00941,2025-10-24,10.67
14529,C00941,2025-10-24,120.77
14530,C00941,2025-10-26,74.31
14531,C00941,2025-10-28,50.33
14532,C00941,2025-11-01,76.01
14533,C00941,2025-11-11,79.69
14534,C00941,2025-11-16,15.38
14535,C00941,2025-11-20,325.87
14536,C00941,2025-11-20,2.11
14537,C00941,2025-12-07,88.39
14538,C00942,2025-11-07,21.11
14539,C00942,2025-11-08,62.86
14540,C00942,2025-11-09,81.5
14541,C00942,2025-12-01,68.77
14542,C00942,2025-12-17,9.56
14543,C00943,2025-12-03,102.83
14544,C00943,2025-12-03,93.1
14545,C00943,2025-12-04,31.77
14546,C00943,2025-12-07,99.19
14547,C00943,2025-12-07,20.75
14548,C00943,2025-12-08,29.75
14549,C00943,2025-12-10,131.27
14550,C00943,2025-12-10,76.95
14551,C00943,2025-12-11,64.47
14552,C00943,2025-12-11,6.83
14553,C00943,2025-12-12,69.36
14554,C00943,2025-12-12,87.57
14555,C00943,2025-12-13,104.72
14556,C00943,2025-12-14,30.51
14557,C00943,2025-12-14,13.34
14558,C00943,2025-12-16,12.84
14559,C00943,2025-12-17,52.94
14560,C00943,2025-12-22,3.26
14561,C00943,2025-12-27,48.49
14562,C00943,2025-12-29,66.95
14563,C00943,2025-12-30,64.71
14564,C00944,2025-02-12,0.24
14565,C00944,2025-02-20,20.22
14566,C00944,2025-02-22,23.38
14567,C00944,2025-02-27,88.89
14568,C00944,2025-03-05,94.66
14569,C00944,2025-03-07,36.67
14570,C00944,2025-03-30,211.45
14571,C00944,2025-04-03,104.87
14572,C00944,2025-04-08,46.0
14573,C00945,2025-01-22,25.57
14574,C00945,2025-01-25,71.92
14575,C00945,2025-03-11,90.06
14576,C00945,2025-05-02,11.69
14577,C00945,2025-05-06,98.61
14578,C00946,2025-10-06,21.9
14579,C00946,2025-10-06,38.96
14580,C00946,2025-10-06,13.56
14581,C00946,2025-10-07,26.43
14582,C00946,2025-10-08,35.26
14583,C00946,2025-10-09,52.22
14584,C00946,2025-10-11,25.19
14585,C00946,2025-10-15,33.13
14586,C00946,2025-10-15,16.72
14587,C00946,2025-10-19,64.11
14588,C00946,2025-10-22,3.22
14589,C00946,2025-10-27,39.71
14590,C00946,2025-10-28,53.23
14591,C00946,2025-11-02,89.9
14592,C00946,2025-11-03,49.43
14593,C00946,2025-11-03,7.88
14594,C00946,2025-11-03,61.99
14595,C00946,2025-11-10,36.45
14596,C00946,2025-11-10,59.02
14597,C00946,2025-11-14,33.1
14598,C00946,2025-11-14,6.56
14599,C00946,2025-11-15,27.37
14600,C00946,2025-11-15,20.58
14601,C00946,2025-11-16,16.35
14602,C00946,2025-11-16,8.73
14603,C00946,2025-11-20,6.47
14604,C00946,2025-11-22,18.34
14605,C00946,2025-11-24,28.62
14606,C00946,2025-11-27,34.48
14607,C00946,2025-11-28,173.95
14608,C00946,2025-11-29,86.13
14609,C00946,2025-12-02,17.27
14610,C00946,2025-12-02,12.55
14611,C00946,2025-12-06,30.65
14612,C00946,2025-12-08,30.83
14613,C00946,2025-12-08,36.18
14614,C00946,2025-12-10,56.89
14615,C00946,2025-12-11,56.46
14616,C00946,2025-12-12,62.5
14617,C00946,2025-12-12,20.19
14618,C00946,2025-12-17,15.18
14619,C00946,2025-12-17,17.05
14620,C00946,2025-12-19,18.14
14621,C00946,2025-12-19,14.58
14622,C00946,2025-12-24,24.47
14623,C00946,2025-12-25,43.96
14624,C00946,2025-12-26,29.12
14625,C00946,2025-12-26,23.66
14626,C00946,2025-12-30,10.28
14627,C00946,2025-12-31,8.65
14628,C00946,2025-12-31,27.85
14629,C00947,2025-01-19,35.51
14630,C00947,2025-01-29,41.52
14631,C00947,2025-02-11,269.27
14632,C00947,2025-02-17,119.67
14633,C00947,2025-02-18,136.16
14634,C00947,2025-03-13,34.91
14635,C00947,2025-03-17,55.06
14636,C00947,2025-03-22,74.97
14637,C00948,2025-02-14,34.71
14638,C00948,2025-02-16,70.58
14639,C00948,2025-02-27,41.09
14640,C00948,2025-03-07,10.65
14641,C00948,2025-03-17,32.02
14642,C00948,2025-03-18,88.1
14643,C00948,2025-04-01,6.21
14644,C00948,2025-04-15,32.98
14645,C00948,2025-04-19,84.25
14646,C00948,2025-05-11,22.98
14647,C00948,2025-05-26,44.66
14648,C00949,2025-03-14,49.39
14649,C00949,2025-03-21,33.1
14650,C00949,2025-03-21,18.09
14651,C00949,2025-03-25,16.75
14652,C00949,2025-03-25,36.65
14653,C00949,2025-04-05,11.68
14654,C00949,2025-04-18,22.0
14655,C00949,2025-04-29,40.58
14656,C00949,2025-05-16,38.24
14657,C00949,2025-05-17,47.85
14658,C00949,2025-05-21,31.61
14659,C00949,2025-05-31,74.02
14660,C00949,2025-06-18,55.26
14661,C00949,2025-06-25,54.58
14662,C00949,2025-06-28,12.61
14663,C00949,2025-07-01,81.45
14664,C00949,2025-07-02,88.43
14665,C00949,2025-07-03,12.29
14666,C00950,2025-04-22,61.17
14667,C00950,2025-04-22,148.3
14668,C00950,2025-04-27,13.66
14669,C00950,2025-04-29,72.72
14670,C00950,2025-05-02,19.67
14671,C00950,2025-05-02,31.84
14672,C00950,2025-05-06,61.09
14673,C00950,2025-05-10,172.88
14674,C00950,2025-05-16,5.15
14675,C00950,2025-05-17,7.27
14676,C00951,2025-05-27,62.62
14677,C00951,2025-06-16,80.7
14678,C00951,2025-08-25,209.63
14679,C00951,2025-10-25,45.75
14680,C00951,2025-10-26,69.69
14681,C00952,2025-01-23,35.07
14682,C00952,2025-02-04,14.79
14683,C00952,2025-02-20,14.26
14684,C00953,2025-02-21,46.43
14685,C00953,2025-02-22,39.93
14686,C00953,2025-03-04,25.04
14687,C00953,2025-03-11,31.74
14688,C00953,2025-03-16,5.61
14689,C00953,2025-03-16,47.76
14690,C00953,2025-03-16,20.55
14691,C00953,2025-04-03,31.07
14692,C00953,2025-04-06,17.74
14693,C00953,2025-04-08,12.38
14694,C00953,2025-04-14,23.03
14695,C00953,2025-04-25,45.65
14696,C00953,2025-05-04,13.99
14697,C00953,2025-05-09,15.58
14698,C00953,2025-05-11,37.95
14699,C00953,2025-05-15,67.16
14700,C00953,2025-05-27,32.27
14701,C00953,2025-05-30,5.56
14702,C00953,2025-06-01,41.2
14703,C00953,2025-06-02,76.45
14704,C00953,2025-06-06,21.32
14705,C00953,2025-06-09,60.05
14706,C00953,2025-06-09,20.01
14707,C00953,2025-06-10,25.79
14708,C00953,2025-06-11,57.15
14709,C00953,2025-06-12,18.07
14710,C00953,2025-06-13,68.17
14711,C00953,2025-06-15,13.19
14712,C00953,2025-06-23,47.51
14713,C00953,2025-07-02,20.45
14714,C00953,2025-07-03,49.48
14715,C00954,2025-03-02,21.99
14716,C00954,2025-03-14,4.84
14717,C00954,2025-03-18,19.87
14718,C00954,2025-03-28,22.86
14719,C00954,2025-03-29,7.41
14720,C00954,2025-04-11,21.13
14721,C00954,2025-04-15,13.47
14722,C00954,2025-04-16,26.56
14723,C00954,2025-04-27,30.97
14724,C00954,2025-04-28,11.36
14725,C00954,2025-05-05,65.68
14726,C00954,2025-05-16,4.54
14727,C00954,2025-05-17,8.4
14728,C00954,2025-05-28,11.14
14729,C00954,2025-06-01,26.5
14730,C00954,2025-06-04,4.8
14731,C00954,2025-06-07,48.56
14732,C00954,2025-06-08,12.34
14733,C00954,2025-06-19,14.84
14734,C00954,2025-06-27,8.0
14735,C00954,2025-07-02,24.26
14736,C00954,2025-07-03,32.2
14737,C00954,2025-07-04,14.85
14738,C00954,2025-07-06,46.17
14739,C00954,2025-07-09,14.34
14740,C00954,2025-07-14,16.35
14741,C00955,2025-05-13,6.85
14742,C00955,2025-05-16,89.73
14743,C00955,2025-05-17,30.47
14744,C00955,2025-05-25,37.34
14745,C00955,2025-05-30,30.04
14746,C00955,2025-06-11,21.65
14747,C00955,2025-06-20,51.31
14748,C00955,2025-06-25,31.32
14749,C00955,2025-08-04,49.91
14750,C00955,2025-09-22,3.89
14751,C00955,2025-09-23,32.25
14752,C00955,2025-10-07,12.7
14753,C00955,2025-10-17,40.94
14754,C00956,2025-06-23,61.9
14755,C00956,2025-08-17,106.78
14756,C00956,2025-09-20,63.44
14757,C00956,2025-09-21,124.55
14758,C00956,2025-09-25,16.55
14759,C00956,2025-10-05,30.61
14760,C00956,2025-10-16,87.34
14761,C00956,2025-12-05,24.88
14762,C00956,2025-12-17,18.65
14763,C00956,2025-12-19,65.57
14764,C00957,2025-11-30,121.28
14765,C00957,2025-11-30,22.75
14766,C00957,2025-12-02,18.72
14767,C00957,2025-12-04,25.47
14768,C00957,2025-12-06,7.31
14769,C00957,2025-12-06,28.31
14770,C00957,2025-12-11,42.39
14771,C00957,2025-12-11,54.62
14772,C00957,2025-12-16,8.25
14773,C00957,2025-12-18,33.75
14774,C00957,2025-12-19,74.32
14775,C00957,2025-12-20,22.09
14776,C00957,2025-12-25,17.74
14777,C00957,2025-12-28,14.69
14778,C00957,2025-12-30,33.54
14779,C00957,2025-12-30,40.73
14780,C00958,2025-09-23,20.98
14781,C00958,2025-10-01,8.09
14782,C00958,2025-10-13,15.89
14783,C00959,2025-10-04,85.01
14784,C00959,2025-10-13,51.48
14785,C00959,2025-10-15,53.31
14786,C00959,2025-10-17,42.57
14787,C00959,2025-10-17,10.51
14788,C00959,2025-10-20,65.07
14789,C00959,2025-10-21,53.97
14790,C00959,2025-10-21,18.82
14791,C00959,2025-10-22,22.18
14792,C00959,2025-10-24,57.57
14793,C00959,2025-10-26,29.59
14794,C00959,2025-10-28,21.11
14795,C00959,2025-10-30,20.71
14796,C00959,2025-10-30,73.56
14797,C00959,2025-10-31,173.04
14798,C00959,2025-11-04,34.73
14799,C00959,2025-11-07,38.32
14800,C00959,2025-11-09,40.78
14801,C00959,2025-11-09,65.01
14802,C00959,2025-11-11,8.53
14803,C00959,2025-11-12,34.26
14804,C00959,2025-11-13,6.14
14805,C00959,2025-11-14,24.63
14806,C00959,2025-11-14,41.11
14807,C00959,2025-11-16,149.69
14808,C00959,2025-11-17,40.32
14809,C00959,2025-11-19,20.28
14810,C00959,2025-11-24,23.2
14811,C00959,2025-11-28,26.57
14812,C00959,2025-11-29,65.1
14813,C00959,2025-11-30,2.32
14814,C00959,2025-12-01,39.75
14815,C00959,2025-12-03,143.94
14816,C00959,2025-12-03,39.93
14817,C00959,2025-12-04,1.1
14818,C00959,2025-12-06,13.51
14819,C00959,2025-12-06,20.73
14820,C00959,2025-12-06,16.77
14821,C00959,2025-12-11,90.31
14822,C00959,2025-12-12,24.71
14823,C00959,2025-12-14,29.89
14824,C00959,2025-12-14,26.51
14825,C00959,2025-12-14,34.36
14826,C00959,2025-12-18,45.89
14827,C00959,2025-12-22,22.15
14828,C00959,2025-12-25,61.24
14829,C00959,2025-12-30,53.03
14830,C00960,2025-07-26,98.66
14831,C00960,2025-08-02,238.57
14832,C00960,2025-08-07,53.22
14833,C00960,2025-08-08,151.21
14834,C00960,2025-08-08,145.07
14835,C00960,2025-08-12,60.28
14836,C00960,2025-08-15,32.65
14837,C00960,2025-08-20,187.78
14838,C00960,2025-08-25,91.17
14839,C00960,2025-08-26,21.06
14840,C00960,2025-08-27,79.89
14841,C00960,2025-08-29,22.43
14842,C00960,2025-09-02,105.45
14843,C00960,2025-09-11,117.46
14844,C00960,2025-09-13,107.9
14845,C00960,2025-09-20,119.18
14846,C00960,2025-09-21,36.7
14847,C00960,2025-09-27,130.41
14848,C00960,2025-09-29,56.02
14849,C00960,2025-10-08,230.83
14850,C00960,2025-10-10,341.41
14851,C00960,2025-10-13,239.36
14852,C00960,2025-10-15,137.37
14853,C00960,2025-10-16,40.84
14854,C00960,2025-10-23,194.1
14855,C00960,2025-11-02,190.09
14856,C00960,2025-11-22,44.29
14857,C00960,2025-11-27,60.1
14858,C00960,2025-11-29,341.97
14859,C00960,2025-11-30,241.35
14860,C00960,2025-12-06,78.38
14861,C00960,2025-12-07,166.5
14862,C00960,2025-12-08,85.38
14863,C00960,2025-12-19,266.25
14864,C00960,2025-12-20,54.48
14865,C00960,2025-12-20,182.6
14866,C00960,2025-12-20,11.11
14867,C00961,2025-09-06,60.6
14868,C00961,2025-09-08,15.47
14869,C00961,2025-09-09,51.34
14870,C00961,2025-09-14,19.88
14871,C00961,2025-09-14,12.01
14872,C00961,2025-09-16,22.58
14873,C00961,2025-09-16,59.06
14874,C00961,2025-09-25,85.1
14875,C00961,2025-09-26,23.31
14876,C00961,2025-09-27,54.03
14877,C00961,2025-10-05,18.47
14878,C00961,2025-10-08,2.07
14879,C00961,2025-10-08,21.84
14880,C00961,2025-10-12,65.1
14881,C00961,2025-10-14,8.28
14882,C00961,2025-10-16,15.83
14883,C00961,2025-10-19,63.18
14884,C00961,2025-10-20,38.24
14885,C00961,2025-10-26,34.04
14886,C00961,2025-10-28,10.5
14887,C00961,2025-10-30,17.77
14888,C00961,2025-11-02,29.93
14889,C00961,2025-11-04,43.65
14890,C00961,2025-11-05,117.32
14891,C00961,2025-11-13,40.32
14892,C00961,2025-11-15,35.07
14893,C00961,2025-11-15,40.21
14894,C00961,2025-11-28,7.46
14895,C00961,2025-12-02,48.21
14896,C00961,2025-12-07,6.87
14897,C00961,2025-12-12,74.81
14898,C00961,2025-12-12,13.76
14899,C00961,2025-12-13,11.04
14900,C00961,2025-12-15,9.92
14901,C00961,2025-12-16,34.28
14902,C00961,2025-12-18,28.24
14903,C00961,2025-12-22,43.42
14904,C00962,2025-05-01,33.44
14905,C00962,2025-05-21,28.93
14906,C00962,2025-06-01,1.47
14907,C00962,2025-06-12,19.23
14908,C00962,2025-06-28,41.72
14909,C00962,2025-07-03,0.57
14910,C00962,2025-07-08,10.49
14911,C00962,2025-08-03,92.3
14912,C00962,2025-08-18,47.26
14913,C00962,2025-08-21,6.38
14914,C00962,2025-09-09,17.91
14915,C00962,2025-09-18,11.11
14916,C00962,2025-09-21,29.11
14917,C00962,2025-10-05,33.39
14918,C00962,2025-10-07,12.34
14919,C00962,2025-12-20,47.03
14920,C00963,2025-10-23,39.37
14921,C00963,2025-10-23,36.38
14922,C00963,2025-10-24,11.44
14923,C00963,2025-10-25,10.56
14924,C00963,2025-10-26,8.21
14925,C00963,2025-10-27,58.76
14926,C00963,2025-10-28,93.42
14927,C00963,2025-10-30,13.43
14928,C00963,2025-10-30,17.75
14929,C00963,2025-11-04,82.66
14930,C00963,2025-11-04,53.13
14931,C00963,2025-11-05,8.56
14932,C00963,2025-11-05,55.69
14933,C00963,2025-11-06,54.66
14934,C00963,2025-11-07,119.82
14935,C00963,2025-11-10,30.69
14936,C00963,2025-11-13,25.92
14937,C00963,2025-11-15,9.82
14938,C00963,2025-11-16,37.24
14939,C00963,2025-11-17,24.31
14940,C00963,2025-11-18,51.19
14941,C00963,2025-11-19,55.84
14942,C00963,2025-11-19,39.05
14943,C00963,2025-11-21,97.0
14944,C00963,2025-11-21,23.82
14945,C00963,2025-11-24,22.04
14946,C00963,2025-11-24,81.47
14947,C00963,2025-11-27,47.08
14948,C00963,2025-11-28,31.16
14949,C00963,2025-11-29,87.62
14950,C00963,2025-11-29,31.5
14951,C00963,2025-11-29,22.16
14952,C00963,2025-11-30,27.93
14953,C00963,2025-12-01,31.03
14954,C00963,2025-12-02,16.66
14955,C00963,2025-12-04,32.64
14956,C00963,2025-12-04,37.49
14957,C00963,2025-12-05,60.71
14958,C00963,2025-12-07,80.68
14959,C00963,2025-12-07,81.53
14960,C00963,2025-12-09,36.52
14961,C00963,2025-12-10,20.17
14962,C00963,2025-12-12,15.79
14963,C00963,2025-12-13,20.09
14964,C00963,2025-12-15,9.29
14965,C00963,2025-12-16,19.06
14966,C00963,2025-12-16,178.6
14967,C00963,2025-12-17,88.37
14968,C00963,2025-12-19,41.17
14969,C00963,2025-12-20,28.41
14970,C00963,2025-12-22,49.79
14971,C00963,2025-12-22,15.44
14972,C00963,2025-12-23,30.34
14973,C00963,2025-12-25,50.03
14974,C00963,2025-12-25,83.23
14975,C00963,2025-12-25,20.26
14976,C00963,2025-12-26,13.68
14977,C00963,2025-12-27,20.48
14978,C00963,2025-12-27,1.8
14979,C00963,2025-12-28,18.54
14980,C00963,2025-12-30,22.33
14981,C00963,2025-12-30,116.91
14982,C00964,2025-09-24,39.0
14983,C00964,2025-10-05,13.31
14984,C00964,2025-10-07,50.44
14985,C00964,2025-10-08,63.82
14986,C00964,2025-10-12,15.11
14987,C00964,2025-11-10,5.57
14988,C00964,2025-11-30,24.86
14989,C00964,2025-12-12,82.31
14990,C00964,2025-12-20,29.62
14991,C00965,2025-02-12,24.74
14992,C00965,2025-02-14,0.64
14993,C00965,2025-02-14,19.91
14994,C00965,2025-02-18,53.25
14995,C00965,2025-02-19,25.44
14996,C00965,2025-02-21,10.76
14997,C00965,2025-02-21,4.1
14998,C00965,2025-02-22,9.43
14999,C00965,2025-02-25,2.62
15000,C00965,2025-02-26,19.23
15001,C00965,2025-03-01,14.76
15002,C00965,2025-03-03,7.96
15003,C00965,2025-03-05,10.29
15004,C00965,2025-03-08,21.24
15005,C00965,2025-03-08,13.84
15006,C00965,2025-03-08,21.52
15007,C00965,2025-03-09,9.84
15008,C00965,2025-03-15,32.13
15009,C00965,2025-03-17,24.0
15010,C00965,2025-03-21,11.82
15011,C00965,2025-03-25,26.9
15012,C00965,2025-03-25,13.14
15013,C00965,2025-04-03,5.28
15014,C00965,2025-04-05,40.2
15015,C00965,2025-04-05,16.1
15016,C00965,2025-04-07,3.42
15017,C00965,2025-04-08,7.13
15018,C00965,2025-04-13,24.19
15019,C00965,2025-04-15,1.16
15020,C00965,2025-04-16,5.36
15021,C00965,2025-04-23,9.81
15022,C00965,2025-04-26,9.33
15023,C00965,2025-04-27,17.84
15024,C00965,2025-04-29,41.61
15025,C00965,2025-04-30,6.46
15026,C00965,2025-04-30,42.63
15027,C00965,2025-05-08,19.64
15028,C00965,2025-05-08,10.13
15029,C00965,2025-05-09,12.22
15030,C00965,2025-05-10,10.09
15031,C00965,2025-05-10,5.1
15032,C00965,2025-05-12,2.63
15033,C00966,2025-01-21,76.22
15034,C00966,2025-01-22,47.39
15035,C00966,2025-01-30,22.78
15036,C00966,2025-01-31,24.99
15037,C00966,2025-02-01,69.01
15038,C00966,2025-02-06,16.06
15039,C00966,2025-02-09,42.42
15040,C00966,2025-02-11,159.14
15041,C00966,2025-02-13,98.83
15042,C00966,2025-02-14,81.98
15043,C00966,2025-02-14,88.26
15044,C00966,2025-02-15,156.54
15045,C00966,2025-02-19,62.51
15046,C00966,2025-02-21,43.66
15047,C00966,2025-03-01,29.59
15048,C00966,2025-03-04,99.69
15049,C00966,2025-03-17,29.27
15050,C00966,2025-03-20,67.22
15051,C00966,2025-03-21,67.83
15052,C00966,2025-03-24,33.98
15053,C00966,2025-03-26,36.63
15054,C00966,2025-03-31,58.9
15055,C00966,2025-04-02,4.01
15056,C00966,2025-04-03,72.66
15057,C00966,2025-04-03,19.13
15058,C00966,2025-04-08,25.98
15059,C00966,2025-04-09,73.15
15060,C00966,2025-04-15,39.85
15061,C00966,2025-04-25,56.78
15062,C00966,2025-04-26,131.6
15063,C00966,2025-05-05,111.19
15064,C00966,2025-05-08,51.43
15065,C00966,2025-05-09,60.68
15066,C00966,2025-05-14,86.7
15067,C00966,2025-05-22,19.07
15068,C00966,2025-05-22,137.5
15069,C00966,2025-05-25,57.67
15070,C00966,2025-06-12,22.03
15071,C00966,2025-06-18,73.93
15072,C00966,2025-06-20,2.15
15073,C00966,2025-06-25,119.37
15074,C00966,2025-07-01,50.72
15075,C00966,2025-07-05,72.27
15076,C00966,2025-07-11,102.36
15077,C00966,2025-07-12,31.97
15078,C00966,2025-07-13,76.87
15079,C00966,2025-07-14,32.64
15080,C00966,2025-07-16,55.36
15081,C00966,2025-07-21,62.39
15082,C00966,2025-07-25,43.98
15083,C00966,2025-07-28,11.91
15084,C00966,2025-07-29,24.59
15085,C00966,2025-08-02,86.66
15086,C00966,2025-08-03,26.08
15087,C00966,2025-08-09,63.91
15088,C00966,2025-08-16,84.31
15089,C00966,2025-08-18,25.31
15090,C00966,2025-08-27,164.61
15091,C00966,2025-08-30,79.36
15092,C00966,2025-08-31,33.25
15093,C00966,2025-09-06,61.58
15094,C00966,2025-09-07,17.02
15095,C00967,2025-02-12,15.5
15096,C00967,2025-02-15,7.92
15097,C00967,2025-02-19,36.93
15098,C00967,2025-02-23,7.0
15099,C00967,2025-03-09,27.07
15100,C00967,2025-03-14,113.13
15101,C00967,2025-03-20,36.32
15102,C00967,2025-03-24,32.61
15103,C00967,2025-03-27,65.34
15104,C00967,2025-03-28,60.23
15105,C00967,2025-04-08,15.51
15106,C00967,2025-04-24,13.48
15107,C00967,2025-04-27,19.66
15108,C00967,2025-05-08,40.91
15109,C00967,2025-05-10,29.44
15110,C00967,2025-05-11,110.25
15111,C00967,2025-05-20,7.22
15112,C00967,2025-05-21,72.2
15113,C00967,2025-05-29,56.88
15114,C00967,2025-05-31,5.59
15115,C00967,2025-06-12,107.92
15116,C00967,2025-06-15,59.25
15117,C00968,2025-09-03,113.68
15118,C00968,2025-09-06,213.9
15119,C00968,2025-09-17,89.13
15120,C00968,2025-09-23,2.35
15121,C00968,2025-10-05,96.77
15122,C00969,2025-11-21,132.67
15123,C00969,2025-11-23,48.62
15124,C00969,2025-11-25,134.44
15125,C00969,2025-11-26,28.47
15126,C00969,2025-11-30,55.79
15127,C00969,2025-12-01,142.85
15128,C00969,2025-12-02,33.6
15129,C00969,2025-12-09,85.0
15130,C00969,2025-12-09,54.07
15131,C00969,2025-12-10,31.76
15132,C00969,2025-12-12,78.87
15133,C00969,2025-12-14,61.58
15134,C00969,2025-12-19,78.37
15135,C00969,2025-12-20,94.86
15136,C00969,2025-12-20,30.39
15137,C00969,2025-12-21,74.36
15138,C00969,2025-12-22,69.97
15139,C00969,2025-12-31,63.88
15140,C00970,2025-03-19,15.98
15141,C00970,2025-03-31,28.41
15142,C00970,2025-04-01,122.02
15143,C00970,2025-04-03,34.28
15144,C00970,2025-04-28,77.23
15145,C00970,2025-05-04,3.29
15146,C00970,2025-05-13,7.73
15147,C00970,2025-05-14,41.71
15148,C00970,2025-05-15,31.93
15149,C00970,2025-05-22,1.68
15150,C00970,2025-05-29,85.79
15151,C00970,2025-06-10,22.68
15152,C00970,2025-07-02,18.3
15153,C00970,2025-07-04,32.91
15154,C00970,2025-07-19,12.42
15155,C00970,2025-08-10,28.4
15156,C00970,2025-08-13,31.99
15157,C00970,2025-09-04,48.27
15158,C00970,2025-09-07,48.59
15159,C00970,2025-10-03,24.07
15160,C00970,2025-10-05,10.8
15161,C00970,2025-10-16,20.01
15162,C00970,2025-10-18,38.12
15163,C00970,2025-10-19,40.17
15164,C00970,2025-10-22,38.43
15165,C00970,2025-10-23,69.82
15166,C00970,2025-10-27,13.47
15167,C00970,2025-11-06,16.97
15168,C00970,2025-12-01,83.99
15169,C00970,2025-12-10,17.2
15170,C00971,2025-06-16,9.29
15171,C00971,2025-07-06,54.25
15172,C00971,2025-08-30,24.36
15173,C00971,2025-09-14,84.81
15174,C00971,2025-09-26,73.55
15175,C00972,2025-08-09,30.46
15176,C00972,2025-08-18,25.22
15177,C00972,2025-08-25,23.4
15178,C00972,2025-08-28,31.32
15179,C00972,2025-09-01,39.99
15180,C00973,2025-11-14,9.42
15181,C00973,2025-11-21,11.76
15182,C00973,2025-11-24,34.71
15183,C00973,2025-12-07,40.69
15184,C00973,2025-12-13,11.59
15185,C00973,2025-12-18,18.22
15186,C00973,2025-12-27,7.64
15187,C00974,2025-10-02,8.93
15188,C00974,2025-12-05,2.52
15189,C00974,2025-12-16,10.48
15190,C00974,2025-12-22,46.76
15191,C00975,2025-07-15,126.28
15192,C00975,2025-07-23,68.93
15193,C00975,2025-07-29,186.05
15194,C00975,2025-08-02,65.56
15195,C00975,2025-08-07,128.42
15196,C00975,2025-08-13,196.43
15197,C00975,2025-08-14,52.35
15198,C00975,2025-08-15,158.65
15199,C00975,2025-08-16,26.8
15200,C00975,2025-08-16,114.63
15201,C00975,2025-08-17,41.54
15202,C00975,2025-08-23,59.13
15203,C00975,2025-08-25,61.92
15204,C00975,2025-09-04,61.09
15205,C00975,2025-09-05,34.14
15206,C00975,2025-09-10,59.07
15207,C00975,2025-09-13,72.14
15208,C00975,2025-09-19,45.87
15209,C00975,2025-09-25,105.66
15210,C00975,2025-09-29,226.53
15211,C00975,2025-09-30,74.38
15212,C00975,2025-10-03,61.14
15213,C00975,2025-10-04,115.71
15214,C00975,2025-10-06,100.62
15215,C00975,2025-10-06,48.3
15216,C00975,2025-10-09,69.71
15217,C00975,2025-10-20,54.53
15218,C00975,2025-10-21,104.5
15219,C00975,2025-10-24,89.32
15220,C00975,2025-10-26,85.54
15221,C00975,2025-10-29,61.5
15222,C00975,2025-11-02,75.25
15223,C00975,2025-11-08,135.37
15224,C00975,2025-11-09,105.9
15225,C00975,2025-11-12,73.09
15226,C00975,2025-11-12,118.78
15227,C00975,2025-11-19,100.35
15228,C00975,2025-11-25,78.74
15229,C00975,2025-11-26,74.41
15230,C00975,2025-12-01,33.54
15231,C00975,2025-12-03,81.99
15232,C00975,2025-12-07,137.82
15233,C00975,2025-12-08,19.89
15234,C00975,2025-12-17,309.97
15235,C00975,2025-12-18,75.17
15236,C00975,2025-12-20,90.91
15237,C00975,2025-12-26,186.08
15238,C00975,2025-12-31,98.33
15239,C00976,2025-07-12,108.15
15240,C00976,2025-08-04,58.67
15241,C00976,2025-08-11,33.69
15242,C00976,2025-08-12,98.61
15243,C00976,2025-08-29,48.83
15244,C00978,2025-04-26,174.2
15245,C00978,2025-04-26,96.67
15246,C00978,2025-05-14,56.02
15247,C00978,2025-06-09,66.16
15248,C00978,2025-06-18,126.69
15249,C00978,2025-06-24,20.01
15250,C00978,2025-07-25,63.8
15251,C00978,2025-09-20,116.44
15252,C00978,2025-09-22,136.54
15253,C00978,2025-10-21,19.36
15254,C00978,2025-11-01,73.08
15255,C00978,2025-11-07,139.01
15256,C00978,2025-11-10,84.38
15257,C00978,2025-11-29,107.88
15258,C00978,2025-12-04,78.28
15259,C00978,2025-12-18,155.07
15260,C00979,2025-01-30,172.36
15261,C00979,2025-02-14,177.26
15262,C00979,2025-02-20,257.99
15263,C00979,2025-03-08,69.41
15264,C00979,2025-04-08,62.77
15265,C00979,2025-04-10,126.34
15266,C00979,2025-04-17,93.51
15267,C00979,2025-04-24,90.85
15268,C00979,2025-04-30,203.88
15269,C00980,2025-08-25,23.96
15270,C00980,2025-08-27,7.45
15271,C00980,2025-09-05,24.92
15272,C00980,2025-09-19,28.63
15273,C00980,2025-09-25,99.81
15274,C00980,2025-10-02,40.88
15275,C00980,2025-10-03,81.8
15276,C00980,2025-10-04,23.21
15277,C00980,2025-10-05,65.38
15278,C00980,2025-10-24,40.65
15279,C00980,2025-10-31,80.07
15280,C00980,2025-11-10,56.53
15281,C00980,2025-11-14,123.22
15282,C00980,2025-12-20,59.46
15283,C00981,2025-08-24,59.53
15284,C00981,2025-08-26,56.6
15285,C00981,2025-08-30,42.11
15286,C00981,2025-09-08,24.08
15287,C00981,2025-09-09,5.14
15288,C00981,2025-09-09,59.76
15289,C00981,2025-09-09,39.96
15290,C00981,2025-09-16,39.06
15291,C00981,2025-09-21,8.62
15292,C00981,2025-09-23,85.28
15293,C00981,2025-09-26,26.39
15294,C00981,2025-09-27,58.6
15295,C00981,2025-10-02,20.14
15296,C00981,2025-10-04,11.01
15297,C00981,2025-10-06,51.78
15298,C00981,2025-10-12,42.3
15299,C00981,2025-10-13,30.16
