,customer_id,transaction_date,amount
12102,C00782,2025-10-10,23.97
12103,C00782,2025-10-30,46.88
12104,C00782,2025-11-05,109.07
12105,C00782,2025-11-28,31.14
12106,C00782,2025-12-10,16.32
12107,C00782,2025-12-23,24.6
12108,C00783,2025-07-01,48.9
12109,C00783,2025-10-25,96.23
12110,C00784,2025-03-31,27.92
12111,C00784,2025-04-02,25.84
12112,C00784,2025-04-06,104.76
12113,C00784,2025-04-06,74.4
12114,C00784,2025-04-08,49.42
12115,C00784,2025-04-09,19.64
12116,C00784,2025-04-13,102.35
12117,C00784,2025-04-14,54.76
12118,C00784,2025-04-14,13.17
12119,C00784,2025-04-14,4.4
12120,C00784,2025-04-21,56.36
12121,C00784,2025-04-22,43.6
12122,C00784,2025-05-05,36.45
12123,C00785,2025-10-22,1.7
12124,C00786,2025-08-10,9.83
12125,C00786,2025-08-12,111.1
12126,C00786,2025-08-13,9.34
12127,C00786,2025-08-14,86.16
12128,C00786,2025-08-16,25.41
12129,C00786,2025-08-17,59.43
12130,C00786,2025-08-25,51.01
12131,C00786,2025-08-28,5.28
12132,C00786,2025-08-31,52.69
12133,C00786,2025-09-04,17.44
12134,C00786,2025-09-04,5.62
12135,C00786,2025-09-15,47.13
12136,C00786,2025-09-22,7.64
12137,C00786,2025-09-24,131.57
12138,C00786,2025-09-26,17.62
12139,C00786,2025-09-26,49.65
12140,C00786,2025-10-03,44.86
12141,C00786,2025-10-14,87.03
12142,C00786,2025-10-18,24.39
12143,C00786,2025-10-18,27.32
12144,C00786,2025-10-27,45.68
12145,C00786,2025-11-07,18.81
12146,C00786,2025-11-13,28.74
12147,C00786,2025-11-14,20.73
12148,C00786,2025-11-19,54.63
12149,C00786,2025-11-20,73.73
12150,C00786,2025-11-28,94.34
12151,C00787,2025-05-19,40.37
12152,C00787,2025-05-19,38.63
12153,C00787,2025-05-27,61.32
12154,C00787,2025-05-28,105.63
12155,C00787,2025-05-30,192.72
12156,C00787,2025-06-01,119.45
12157,C00788,2025-04-16,45.61
12158,C00788,2025-05-06,8.59
12159,C00788,2025-05-31,5.73
12160,C00788,2025-06-02,11.93
12161,C00788,2025-06-10,52.34
12162,C00788,2025-07-10,23.87
12163,C00788,2025-08-06,22.93
12164,C00788,2025-08-10,114.79
12165,C00788,2025-08-12,66.17
12166,C00788,2025-08-29,70.72
12167,C00788,2025-09-08,41.85
12168,C00788,2025-09-19,11.5
12169,C00788,2025-09-20,50.7
12170,C00788,2025-09-26,27.76
12171,C00788,2025-10-12,66.48
12172,C00788,2025-10-15,39.88
12173,C00788,2025-10-24,87.05
12174,C00788,2025-11-05,30.36
12175,C00788,2025-11-12,12.32
12176,C00789,2025-10-10,7.19
12177,C00789,2025-10-11,2.8
12178,C00789,2025-10-11,68.39
12179,C00789,2025-10-12,12.2
12180,C00789,2025-10-12,15.5
12181,C00789,2025-10-13,8.05
12182,C00789,2025-10-13,56.57
12183,C00789,2025-10-13,19.85
12184,C00789,2025-10-14,34.13
12185,C00789,2025-10-15,8.53
12186,C00789,2025-10-15,35.5
12187,C00789,2025-10-15,15.02
12188,C00789,2025-10-16,49.44
12189,C00789,2025-10-17,57.41
12190,C00789,2025-10-19,14.36
12191,C00789,2025-10-19,41.63
12192,C00789,2025-10-20,76.26
12193,C00789,2025-10-22,16.24
12194,C00789,2025-10-22,141.08
12195,C00789,2025-10-24,14.52
12196,C00789,2025-10-25,36.43
12197,C00789,2025-10-25,106.94
12198,C00789,2025-10-26,29.82
12199,C00789,2025-10-26,25.83
12200,C00789,2025-10-26,53.0
12201,C00789,2025-10-27,48.12
12202,C00789,2025-10-27,20.67
12203,C00789,2025-10-28,4.16
12204,C00789,2025-10-28,26.77
12205,C00789,2025-10-28,31.83
12206,C00789,2025-10-29,52.34
12207,C00789,2025-10-29,38.99
12208,C00789,2025-10-29,22.13
12209,C00789,2025-10-30,34.13
12210,C00789,2025-10-30,5.93
12211,C00789,2025-11-01,32.31
12212,C00789,2025-11-01,36.52
12213,C00789,2025-11-05,22.09
12214,C00789,2025-11-05,42.81
12215,C00789,2025-11-05,88.04
12216,C00789,2025-11-05,27.89
12217,C00789,2025-11-07,50.58
12218,C00789,2025-11-07,71.47
12219,C00789,2025-11-07,10.74
12220,C00789,2025-11-07,8.38
12221,C00789,2025-11-08,19.3
12222,C00789,2025-11-08,73.88
12223,C00789,2025-11-09,27.95
12224,C00789,2025-11-10,23.67
12225,C00789,2025-11-10,15.01
12226,C00789,2025-11-11,9.54
12227,C00789,2025-11-13,14.81
12228,C00789,2025-11-13,22.81
12229,C00789,2025-11-14,17.75
12230,C00789,2025-11-14,20.74
12231,C00789,2025-11-15,67.8
12232,C00789,2025-11-15,17.64
12233,C00789,2025-11-16,10.6
12234,C00789,2025-11-17,46.71
12235,C00789,2025-11-18,20.48
12236,C00789,2025-11-19,21.65
12237,C00789,2025-11-20,14.84
12238,C00789,2025-11-20,27.39
12239,C00789,2025-11-20,77.28
12240,C00789,2025-11-21,67.55
12241,C00789,2025-11-21,38.5
12242,C00789,2025-11-21,17.22
12243,C00789,2025-11-22,41.13
12244,C00789,2025-11-22,86.27
12245,C00789,2025-11-23,42.9
12246,C00789,2025-11-23,34.2
12247,C00789,2025-11-24,10.15
12248,C00789,2025-11-24,42.33
12249,C00789,2025-11-26,48.32
12250,C00789,2025-11-27,30.99
12251,C00789,2025-11-28,4.58
12252,C00789,2025-12-01,51.27
12253,C00789,2025-12-01,38.39
12254,C00789,2025-12-01,34.22
12255,C00789,2025-12-02,38.63
12256,C00789,2025-12-06,12.04
12257,C00789,2025-12-07,19.83
12258,C00789,2025-12-08,31.81
12259,C00789,2025-12-08,22.91
12260,C00789,2025-12-08,29.74
12261,C00789,2025-12-09,16.15
12262,C00789,2025-12-09,25.48
12263,C00789,2025-12-10,97.66
12264,C00789,2025-12-11,30.13
12265,C00789,2025-12-11,21.57
12266,C00789,2025-12-13,10.38
12267,C00789,2025-12-13,40.63
12268,C00789,2025-12-15,29.61
12269,C00789,2025-12-15,34.09
12270,C00789,2025-12-17,13.72
12271,C00789,2025-12-17,23.49
12272,C00789,2025-12-18,26.44
12273,C00789,2025-12-18,38.18
12274,C00789,2025-12-18,100.24
12275,C00789,2025-12-19,36.6
12276,C00789,2025-12-19,41.16
12277,C00789,2025-12-19,13.46
12278,C00789,2025-12-19,5.51
12279,C00789,2025-12-21,37.92
12280,C00789,2025-12-21,19.41
12281,C00789,2025-12-22,28.43
12282,C00789,2025-12-23,12.45
12283,C00789,2025-12-23,13.65
12284,C00789,2025-12-23,136.04
12285,C00789,2025-12-24,51.67
12286,C00789,2025-12-24,31.17
12287,C00789,2025-12-26,20.2
12288,C00789,2025-12-26,135.74
12289,C00789,2025-12-27,26.39
12290,C00789,2025-12-28,36.88
12291,C00789,2025-12-30,73.42
12292,C00789,2025-12-31,14.63
12293,C00789,2025-12-31,66.39
12294,C00790,2025-08-21,3.89
12295,C00790,2025-08-22,26.16
12296,C00790,2025-08-28,24.43
12297,C00790,2025-09-09,19.49
12298,C00790,2025-09-11,42.24
12299,C00790,2025-09-18,8.24
12300,C00790,2025-09-18,2.28
12301,C00790,2025-09-22,29.34
12302,C00790,2025-10-09,20.76
12303,C00790,2025-10-10,13.76
12304,C00790,2025-10-14,15.2
12305,C00790,2025-10-15,17.92
12306,C00790,2025-10-18,32.56
12307,C00790,2025-10-18,13.06
12308,C00790,2025-10-24,16.06
12309,C00790,2025-11-02,8.08
12310,C00790,2025-11-04,26.68
12311,C00790,2025-12-06,10.63
12312,C00790,2025-12-12,9.68
12313,C00790,2025-12-17,20.75
12314,C00791,2025-01-20,89.56
12315,C00791,2025-02-12,27.34
12316,C00791,2025-02-17,142.96
12317,C00791,2025-02-23,36.16
12318,C00791,2025-02-24,63.69
12319,C00792,2025-10-22,8.9
12320,C00792,2025-10-24,70.04
12321,C00792,2025-10-28,30.37
12322,C00792,2025-10-29,77.81
12323,C00792,2025-11-05,45.03
12324,C00792,2025-11-06,130.51
12325,C00792,2025-11-06,58.57
12326,C00792,2025-11-12,36.53
12327,C00792,2025-11-30,70.6
12328,C00793,2025-10-11,30.54
12329,C00793,2025-10-17,175.69
12330,C00793,2025-10-17,157.03
12331,C00793,2025-10-18,112.78
12332,C00793,2025-10-19,46.27
12333,C00793,2025-10-21,102.91
12334,C00793,2025-10-24,104.25
12335,C00793,2025-10-26,100.34
12336,C00793,2025-10-26,29.33
12337,C00793,2025-10-26,93.65
12338,C00793,2025-10-30,33.35
12339,C00793,2025-11-01,58.45
12340,C00793,2025-11-02,125.64
12341,C00793,2025-11-02,122.34
12342,C00793,2025-11-03,155.74
12343,C00793,2025-11-04,24.35
12344,C00793,2025-11-09,187.6
12345,C00793,2025-11-11,94.5
12346,C00793,2025-11-16,52.46
12347,C00793,2025-11-19,44.94
12348,C00793,2025-11-20,18.44
12349,C00793,2025-11-20,11.37
12350,C00793,2025-11-21,24.83
12351,C00793,2025-11-23,59.81
12352,C00793,2025-11-24,149.62
12353,C00793,2025-11-24,57.93
12354,C00793,2025-11-26,267.1
12355,C00793,2025-12-04,70.35
12356,C00793,2025-12-12,10.63
12357,C00793,2025-12-13,207.68
12358,C00793,2025-12-15,133.32
12359,C00793,2025-12-16,81.12
12360,C00793,2025-12-16,16.12
12361,C00793,2025-12-17,69.69
12362,C00793,2025-12-17,130.5
12363,C00793,2025-12-23,163.08
12364,C00793,2025-12-23,45.9
12365,C00793,2025-12-24,166.13
12366,C00793,2025-12-31,26.79
12367,C00793,2025-12-31,30.43
12368,C00794,2025-11-18,67.09
12369,C00794,2025-11-25,35.02
12370,C00795,2025-02-25,151.75
12371,C00795,2025-02-26,65.19
12372,C00795,2025-03-18,34.83
12373,C00795,2025-03-21,50.01
12374,C00795,2025-03-30,253.31
12375,C00795,2025-04-01,143.2
12376,C00795,2025-04-02,116.1
12377,C00795,2025-04-03,66.09
12378,C00795,2025-04-07,162.86
12379,C00795,2025-04-14,40.65
12380,C00795,2025-04-19,57.25
12381,C00795,2025-04-21,51.86
12382,C00795,2025-05-03,50.68
12383,C00795,2025-05-14,21.94
12384,C00795,2025-05-20,12.04
12385,C00795,2025-05-22,66.62
12386,C00795,2025-05-24,197.77
12387,C00795,2025-05-25,157.82
12388,C00795,2025-05-27,99.04
12389,C00795,2025-06-03,74.24
12390,C00795,2025-06-12,263.63
12391,C00795,2025-06-14,108.95
12392,C00795,2025-06-26,48.2
12393,C00795,2025-07-11,76.62
12394,C00795,2025-07-13,184.84
12395,C00795,2025-07-25,11.74
12396,C00795,2025-07-26,167.79
12397,C00796,2025-03-23,127.49
12398,C00796,2025-04-06,92.93
12399,C00796,2025-04-19,2.68
12400,C00796,2025-05-14,95.36
12401,C00796,2025-05-19,11.41
12402,C00796,2025-06-09,143.81
12403,C00796,2025-06-24,35.07
12404,C00796,2025-07-10,33.03
12405,C00797,2025-11-28,107.04
12406,C00797,2025-12-03,105.45
12407,C00797,2025-12-05,37.72
12408,C00797,2025-12-09,178.74
12409,C00797,2025-12-11,134.29
12410,C00797,2025-12-12,84.22
12411,C00797,2025-12-13,38.1
12412,C00797,2025-12-13,131.22
12413,C00797,2025-12-13,281.19
12414,C00797,2025-12-14,102.68
12415,C00797,2025-12-14,59.14
12416,C00797,2025-12-18,115.15
12417,C00797,2025-12-19,85.07
12418,C00797,2025-12-20,52.72
12419,C00797,2025-12-20,268.7
12420,C00797,2025-12-22,170.66
12421,C00797,2025-12-27,92.12
12422,C00797,2025-12-31,12.02
12423,C00798,2025-08-17,4.76
12424,C00798,2025-09-02,18.76
12425,C00798,2025-09-17,43.46
12426,C00798,2025-09-21,77.62
12427,C00798,2025-10-19,79.82
12428,C00799,2025-03-28,118.14
12429,C00799,2025-04-01,74.25
12430,C00799,2025-04-18,119.33
12431,C00799,2025-04-18,128.91
12432,C00799,2025-04-22,47.73
12433,C00799,2025-04-25,13.36
12434,C00799,2025-04-30,48.5
12435,C00799,2025-05-01,155.55
12436,C00799,2025-05-09,27.5
12437,C00799,2025-05-10,88.54
12438,C00799,2025-05-14,14.38
12439,C00799,2025-05-20,33.13
12440,C00799,2025-05-21,199.89
12441,C00799,2025-06-02,148.03
12442,C00799,2025-06-05,70.77
12443,C00799,2025-06-10,55.28
12444,C00799,2025-06-10,77.82
12445,C00799,2025-06-10,37.58
12446,C00799,2025-06-10,61.27
12447,C00799,2025-06-11,82.37
12448,C00799,2025-06-11,66.32
12449,C00799,2025-06-19,52.06
12450,C00799,2025-06-29,55.29
12451,C00799,2025-07-02,17.42
12452,C00799,2025-07-10,236.28
12453,C00799,2025-07-27,88.49
12454,C00799,2025-08-21,37.75
12455,C00799,2025-08-29,13.94
12456,C00799,2025-09-01,84.2
12457,C00799,2025-09-17,109.05
12458,C00799,2025-09-17,31.91
12459,C00799,2025-09-27,63.67
12460,C00799,2025-09-30,145.84
12461,C00799,2025-10-09,201.69
12462,C00801,2025-05-22,96.68
12463,C00801,2025-05-22,19.81
12464,C00801,2025-05-26,21.57
12465,C00801,2025-05-31,43.18
12466,C00801,2025-06-05,13.92
12467,C00801,2025-06-06,77.82
12468,C00801,2025-06-11,17.18
12469,C00801,2025-06-13,169.39
12470,C00801,2025-06-13,28.36
12471,C00801,2025-06-15,21.58
12472,C00801,2025-06-17,53.56
12473,C00801,2025-06-19,42.41
12474,C00801,2025-07-05,38.44
12475,C00801,2025-07-12,25.33
12476,C00801,2025-07-14,8.18
12477,C00802,2025-02-06,5.67
12478,C00802,2025-02-09,83.39
12479,C00802,2025-02-14,51.06
12480,C00802,2025-02-14,13.06
12481,C00802,2025-02-20,23.25
12482,C00802,2025-02-22,30.49
12483,C00802,2025-02-25,8.64
12484,C00802,2025-03-04,0.99
12485,C00802,2025-03-14,13.08
12486,C00802,2025-03-15,6.73
12487,C00802,2025-03-16,12.47
12488,C00802,2025-03-19,23.04
12489,C00802,2025-03-20,3.38
12490,C00802,2025-03-29,17.62
12491,C00802,2025-04-06,18.75
12492,C00802,2025-04-11,28.17
12493,C00802,2025-04-12,22.39
12494,C00802,2025-04-16,24.52
12495,C00802,2025-05-04,20.03
12496,C00802,2025-05-07,30.85
12497,C00802,2025-05-09,27.56
12498,C00802,2025-05-11,5.67
12499,C00802,2025-05-23,39.54
12500,C00802,2025-05-23,17.23
12501,C00802,2025-06-11,42.26
12502,C00802,2025-06-15,23.87
12503,C00802,2025-06-18,42.83
12504,C00802,2025-07-01,36.59
12505,C00802,2025-07-03,9.38
12506,C00802,2025-07-10,10.91
12507,C00802,2025-07-25,47.33
12508,C00802,2025-08-01,33.06
12509,C00802,2025-08-12,49.21
12510,C00802,2025-08-14,8.22
12511,C00802,2025-08-17,14.07
12512,C00802,2025-08-23,17.35
12513,C00802,2025-09-12,28.51
12514,C00802,2025-09-13,11.72
12515,C00802,2025-09-19,39.1
12516,C00802,2025-09-23,25.14
12517,C00802,2025-10-03,25.14
12518,C00802,2025-10-03,25.67
12519,C00802,2025-10-18,17.21
12520,C00802,2025-10-19,26.72
12521,C00802,2025-11-12,31.87
12522,C00803,2025-08-13,88.3
12523,C00803,2025-09-02,18.99
12524,C00803,2025-09-10,65.02
12525,C00803,2025-09-18,118.44
12526,C00803,2025-10-04,21.47
12527,C00803,2025-10-06,145.07
12528,C00803,2025-11-05,21.94
12529,C00803,2025-11-11,16.69
12530,C00803,2025-12-20,7.01
12531,C00803,2025-12-23,266.59
12532,C00803,2025-12-31,29.79
12533,C00804,2025-10-09,63.08
12534,C00804,2025-10-13,53.58
12535,C00804,2025-10-18,21.8
12536,C00804,2025-10-24,80.49
12537,C00804,2025-10-29,66.5
12538,C00804,2025-10-29,104.85
12539,C00804,2025-10-29,92.35
12540,C00804,2025-10-31,54.64
12541,C00804,2025-11-04,30.8
12542,C00804,2025-11-04,32.06
12543,C00805,2025-05-10,13.35
12544,C00805,2025-05-14,53.96
12545,C00805,2025-05-16,30.32
12546,C00805,2025-05-20,2.95
12547,C00805,2025-05-25,24.94
12548,C00805,2025-05-27,32.54
12549,C00805,2025-06-03,55.95
12550,C00805,2025-06-04,11.05
12551,C00805,2025-06-24,13.74
12552,C00805,2025-06-27,26.69
12553,C00805,2025-07-05,48.68
12554,C00805,2025-07-08,4.84
12555,C00805,2025-07-09,21.75
12556,C00805,2025-07-18,11.7
12557,C00805,2025-07-19,48.25
12558,C00806,2025-11-21,31.24
12559,C00807,2025-11-10,9.9
12560,C00807,2025-11-12,84.87
12561,C00807,2025-11-13,44.13
12562,C00807,2025-11-14,74.51
12563,C00807,2025-11-16,26.1
12564,C00807,2025-11-23,121.72
12565,C00807,2025-11-24,28.29
12566,C00807,2025-11-24,26.28
12567,C00807,2025-11-27,6.26
12568,C00807,2025-12-01,52.41
12569,C00807,2025-12-04,73.67
12570,C00807,2025-12-05,98.11
12571,C00807,2025-12-11,30.69
12572,C00807,2025-12-17,16.88
12573,C00807,2025-12-20,27.48
12574,C00807,2025-12-28,43.44
12575,C00807,2025-12-31,23.82
12576,C00808,2025-09-18,82.05
12577,C00808,2025-10-07,36.27
12578,C00808,2025-10-08,53.79
12579,C00808,2025-11-04,63.18
12580,C00808,2025-11-24,40.77
12581,C00808,2025-11-29,45.7
12582,C00809,2025-05-11,105.66
12583,C00809,2025-05-15,12.17
12584,C00809,2025-05-18,31.18
12585,C00809,2025-05-19,81.52
12586,C00810,2025-07-11,44.78
12587,C00810,2025-08-01,5.27
12588,C00811,2025-11-20,111.13
12589,C00811,2025-11-23,56.54
12590,C00811,2025-11-23,46.72
12591,C00811,2025-11-24,7.26
12592,C00811,2025-12-07,22.88
12593,C00811,2025-12-08,30.53
12594,C00811,2025-12-09,15.34
12595,C00811,2025-12-09,69.74
12596,C00811,2025-12-10,23.9
12597,C00811,2025-12-13,42.77
12598,C00811,2025-12-17,38.22
12599,C00811,2025-12-24,51.11
12600,C00811,2025-12-27,29.46
12601,C00812,2025-06-01,123.35
12602,C00812,2025-07-01,38.32
12603,C00812,2025-07-04,87.87
12604,C00812,2025-07-11,25.53
12605,C00812,2025-07-12,301.88
12606,C00812,2025-07-13,112.56
12607,C00812,2025-07-29,30.19
12608,C00812,2025-08-03,140.4
12609,C00812,2025-08-04,269.03
12610,C00812,2025-10-03,173.31
12611,C00812,2025-10-16,65.78
12612,C00812,2025-10-17,82.23
12613,C00812,2025-10-22,92.47
12614,C00812,2025-10-25,191.39
12615,C00812,2025-10-28,204.27
12616,C00812,2025-10-30,120.58
12617,C00812,2025-11-02,92.94
12618,C00812,2025-11-02,61.38
12619,C00812,2025-11-05,295.1
12620,C00812,2025-11-07,135.44
12621,C00812,2025-11-09,48.86
12622,C00813,2025-02-04,38.6
12623,C00813,2025-03-15,25.46
12624,C00813,2025-03-16,12.77
12625,C00813,2025-05-04,64.05
12626,C00813,2025-05-25,91.77
12627,C00813,2025-06-17,17.4
12628,C00813,2025-06-20,77.75
12629,C00813,2025-07-13,38.09
12630,C00814,2025-11-27,74.83
12631,C00814,2025-11-28,98.68
12632,C00814,2025-11-30,70.58
12633,C00814,2025-12-03,13.27
12634,C00814,2025-12-18,13.2
12635,C00815,2025-12-02,14.14
12636,C00815,2025-12-02,9.39
12637,C00815,2025-12-02,46.27
12638,C00815,2025-12-03,23.95
12639,C00815,2025-12-03,27.58
12640,C00815,2025-12-04,4.01
12641,C00815,2025-12-04,55.4
12642,C00815,2025-12-11,16.0
12643,C00815,2025-12-13,47.46
12644,C00815,2025-12-14,18.4
12645,C00815,2025-12-14,21.18
12646,C00815,2025-12-14,23.51
12647,C00815,2025-12-15,27.33
12648,C00815,2025-12-15,19.68
12649,C00815,2025-12-17,40.48
12650,C00815,2025-12-19,28.02
12651,C00815,2025-12-20,18.34
12652,C00815,2025-12-20,7.77
12653,C00815,2025-12-21,14.99
12654,C00815,2025-12-21,29.48
12655,C00815,2025-12-22,42.48
12656,C00815,2025-12-23,14.92
12657,C00815,2025-12-23,32.1
12658,C00815,2025-12-25,19.69
12659,C00815,2025-12-25,10.06
12660,C00815,2025-12-25,37.77
12661,C00815,2025-12-25,22.93
12662,C00815,2025-12-25,3.45
12663,C00815,2025-12-27,9.55
12664,C00815,2025-12-27,9.53
12665,C00815,2025-12-30,39.73
12666,C00815,2025-12-31,14.21
12667,C00816,2025-08-29,28.37
12668,C00816,2025-09-03,33.55
12669,C00816,2025-09-07,27.77
12670,C00816,2025-09-17,19.4
12671,C00816,2025-10-04,8.05
12672,C00816,2025-10-05,3.96
12673,C00816,2025-10-30,11.62
12674,C00816,2025-11-10,6.16
12675,C00816,2025-11-15,16.11
12676,C00816,2025-11-30,23.9
12677,C00816,2025-12-19,26.74
12678,C00816,2025-12-26,29.7
12679,C00817,2025-04-14,38.8
12680,C00817,2025-05-05,96.96
12681,C00817,2025-05-07,25.42
12682,C00817,2025-05-12,13.94
12683,C00817,2025-05-29,25.16
12684,C00817,2025-06-08,83.81
12685,C00817,2025-06-12,45.63
12686,C00817,2025-06-19,50.06
12687,C00817,2025-06-20,145.61
12688,C00817,2025-06-29,197.86
12689,C00817,2025-06-30,163.79
12690,C00817,2025-07-02,154.84
12691,C00817,2025-07-13,102.6
12692,C00817,2025-07-22,128.8
12693,C00817,2025-07-24,135.51
12694,C00817,2025-07-28,139.8
12695,C00817,2025-07-28,24.38
12696,C00817,2025-07-30,53.63
12697,C00817,2025-07-31,68.93
12698,C00817,2025-07-31,17.93
12699,C00817,2025-07-31,13.12
12700,C00817,2025-08-02,75.58
12701,C00817,2025-08-06,28.7
12702,C00817,2025-08-13,84.38
12703,C00817,2025-08-15,87.59
12704,C00817,2025-08-28,54.42
12705,C00817,2025-09-02,55.4
12706,C00817,2025-09-15,38.72
12707,C00817,2025-09-20,20.2
12708,C00817,2025-09-24,77.97
12709,C00817,2025-10-04,54.57
12710,C00817,2025-10-06,24.56
12711,C00817,2025-10-09,49.43
12712,C00817,2025-10-18,119.03
12713,C00817,2025-10-22,12.91
12714,C00817,2025-10-25,61.79
12715,C00817,2025-11-06,22.84
12716,C00817,2025-11-10,49.38
12717,C00817,2025-11-27,7.73
12718,C00817,2025-12-04,14.53
12719,C00817,2025-12-08,13.1
12720,C00817,2025-12-09,182.71
12721,C00818,2025-04-11,3.46
12722,C00818,2025-04-15,23.76
12723,C00818,2025-04-19,38.76
12724,C00818,2025-05-18,37.35
12725,C00818,2025-05-27,3.39
12726,C00818,2025-05-30,28.91
12727,C00818,2025-06-01,31.74
12728,C00818,2025-06-16,26.26
12729,C00818,2025-06-16,25.48
12730,C00818,2025-07-06,21.31
12731,C00818,2025-07-17,8.0
12732,C00818,2025-08-07,15.16
12733,C00818,2025-08-26,57.34
12734,C00818,2025-09-02,27.93
12735,C00818,2025-09-02,18.69
12736,C00818,2025-09-12,29.38
12737,C00818,2025-09-22,38.88
12738,C00818,2025-10-04,5.73
12739,C00818,2025-10-05,46.88
12740,C00818,2025-10-10,36.88
12741,C00818,2025-10-13,3.54
12742,C00818,2025-10-27,59.47
12743,C00818,2025-10-28,13.17
12744,C00818,2025-10-29,43.12
12745,C00818,2025-10-31,34.58
12746,C00818,2025-11-07,50.75
12747,C00818,2025-11-18,22.64
12748,C00818,2025-12-06,63.27
12749,C00818,2025-12-11,49.42
12750,C00818,2025-12-18,4.11
12751,C00819,2025-03-19,86.89
12752,C00819,2025-04-08,395.03
12753,C00819,2025-04-18,60.55
12754,C00819,2025-04-27,101.8
12755,C00819,2025-04-28,109.7
12756,C00819,2025-06-20,82.83
12757,C00819,2025-06-22,19.5
12758,C00819,2025-07-22,21.83
12759,C00819,2025-07-31,94.59
12760,C00819,2025-07-31,263.67
12761,C00819,2025-09-13,112.26
12762,C00819,2025-10-04,65.7
12763,C00819,2025-10-10,215.55
12764,C00819,2025-10-17,181.51
12765,C00819,2025-11-10,148.7
12766,C00819,2025-11-13,63.25
12767,C00819,2025-11-19,123.11
12768,C00819,2025-11-19,5.27
12769,C00819,2025-11-20,271.62
12770,C00819,2025-11-24,184.96
12771,C00819,2025-12-04,75.89
12772,C00819,2025-12-08,130.58
12773,C00819,2025-12-15,95.33
12774,C00819,2025-12-23,128.11
12775,C00820,2025-02-14,18.52
12776,C00820,2025-02-14,68.71
12777,C00820,2025-02-16,10.04
12778,C00820,2025-02-21,65.77
12779,C00820,2025-03-02,1.28
12780,C00820,2025-03-03,5.24
12781,C00820,2025-03-05,9.17
12782,C00820,2025-03-06,6.02
12783,C00820,2025-03-08,40.7
12784,C00820,2025-03-09,4.41
12785,C00820,2025-03-12,10.13
12786,C00820,2025-03-14,35.05
12787,C00820,2025-03-14,25.26
12788,C00820,2025-03-15,19.42
12789,C00820,2025-03-17,17.4
12790,C00820,2025-03-19,33.93
12791,C00820,2025-03-22,6.68
12792,C00820,2025-03-27,9.42
12793,C00820,2025-03-29,28.89
12794,C00820,2025-04-01,10.08
12795,C00820,2025-04-02,21.66
12796,C00820,2025-04-06,15.45
12797,C00820,2025-04-08,11.56
12798,C00820,2025-04-10,18.85
12799,C00820,2025-04-13,1.94
12800,C00820,2025-04-21,28.2
12801,C00820,2025-04-27,27.46
12802,C00820,2025-04-28,51.56
12803,C00820,2025-05-01,8.8
12804,C00820,2025-05-02,45.49
12805,C00820,2025-05-02,9.18
12806,C00820,2025-05-12,36.09
12807,C00820,2025-05-12,5.93
12808,C00820,2025-05-15,10.07
12809,C00820,2025-05-19,10.85
12810,C00820,2025-05-19,21.97
12811,C00820,2025-05-25,26.17
12812,C00820,2025-05-25,4.17
12813,C00820,2025-05-26,23.94
12814,C00820,2025-05-27,21.77
12815,C00820,2025-05-29,25.87
12816,C00820,2025-05-31,26.25
12817,C00820,2025-06-04,54.45
12818,C00820,2025-06-04,11.77
12819,C00820,2025-06-07,46.68
12820,C00820,2025-06-07,28.68
12821,C00820,2025-06-07,15.31
12822,C00820,2025-06-08,12.88
12823,C00820,2025-06-10,33.32
12824,C00820,2025-06-13,9.24
12825,C00820,2025-06-20,29.78
12826,C00820,2025-06-24,13.08
12827,C00820,2025-06-26,34.23
12828,C00820,2025-06-30,11.28
12829,C00820,2025-07-03,17.42
12830,C00820,2025-07-09,13.71
12831,C00821,2025-04-22,131.01
12832,C00821,2025-04-28,89.85
12833,C00821,2025-04-30,71.23
12834,C00821,2025-05-02,54.4
12835,C00821,2025-05-07,34.63
12836,C00821,2025-05-08,114.5
12837,C00821,2025-05-12,123.04
12838,C00821,2025-05-21,221.22
12839,C00821,2025-05-24,76.57
12840,C00821,2025-05-29,50.15
12841,C00821,2025-06-11,85.3
12842,C00821,2025-06-12,60.27
12843,C00821,2025-06-16,80.37
12844,C00821,2025-06-23,24.69
12845,C00822,2025-11-19,39.65
12846,C00822,2025-11-20,8.41
12847,C00822,2025-11-25,14.03
12848,C00822,2025-11-26,8.11
12849,C00822,2025-11-27,8.8
12850,C00822,2025-12-02,9.73
12851,C00822,2025-12-02,21.21
12852,C00822,2025-12-03,10.68
12853,C00822,2025-12-05,2.31
12854,C00822,2025-12-09,25.17
12855,C00822,2025-12-09,9.66
12856,C00822,2025-12-11,11.62
12857,C00822,2025-12-14,55.83
12858,C00822,2025-12-20,13.58
12859,C00822,2025-12-22,14.2
12860,C00822,2025-12-24,33.74
12861,C00822,2025-12-25,6.52
12862,C00822,2025-12-31,48.58
12863,C00823,2025-06-06,9.44
12864,C00823,2025-07-17,11.06
12865,C00823,2025-08-31,19.29
12866,C00823,2025-12-28,21.72
12867,C00824,2025-11-08,58.55
12868,C00824,2025-11-29,65.62
12869,C00825,2025-11-09,81.55
12870,C00825,2025-11-19,20.42
12871,C00825,2025-11-20,94.01
12872,C00825,2025-11-20,42.66
12873,C00825,2025-11-23,228.34
12874,C00825,2025-11-25,26.59
12875,C00825,2025-11-26,19.23
12876,C00825,2025-11-26,67.09
12877,C00825,2025-11-27,13.11
